VESSEL,HAUL,YEAR,CRUISE,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,CPUE_NOHA
37,214,1991,199101,60.37633,-175.29217,Q-28,110,110,8.8,0.5,0
57,1,1986,198602,57.014,-159.12417,G-15,35,35,4,3.1,0
57,2,1986,198602,57.33167,-159.06183,H-15,46,46,NA,2.1,0
57,3,1986,198602,57.66167,-159.019,I-15,46,46,3.1,2.5,0
57,4,1986,198602,57.98817,-158.9725,J-15,40,40,3.4,3.1,0
57,6,1986,198602,58.32517,-160.18133,K-13,18,18,3.5,NA,0
57,7,1986,198602,58.011,-160.21483,J-13,53,53,2.3,2,0
57,8,1986,198602,57.6615,-160.26767,I-13,57,57,2.6,1.9,0
57,9,1986,198602,57.33767,-160.294,H-13,62,62,3.6,2.1,0
57,10,1986,198602,57.01367,-160.33267,G-13,64,64,3.6,NA,0
57,11,1986,198602,56.66083,-160.3735,F-13,60,60,3.8,2.4,0
57,18,1986,198602,56.33917,-161.582,E-11,66,66,3.9,2.2,0
57,19,1986,198602,56.669,-161.57733,F-11,93,93,NA,1.6,0
57,20,1986,198602,56.9865,-161.56833,G-11,71,71,3.1,1.7,0
57,21,1986,198602,57.34183,-161.54733,H-11,57,57,4.1,2.1,0
57,22,1986,198602,57.67433,-161.49233,I-11,55,55,3.5,NA,0
57,23,1986,198602,57.993,-161.50067,J-11,59,59,2.9,1.9,0
57,24,1986,198602,58.33833,-161.39567,K-11,35,35,6.8,4.6,0
57,25,1986,198602,58.65967,-162.70133,L-09,26,26,2.9,2.1,0
57,26,1986,198602,58.338,-162.717,K-09,33,33,3.1,1.9,0
57,27,1986,198602,57.99483,-162.76683,J-09,44,44,2.1,1.4,0
57,28,1986,198602,57.6775,-162.756,I-09,46,46,1.8,1.3,0
57,29,1986,198602,57.341,-162.76683,H-09,51,51,2.2,1.1,0
57,30,1986,198602,57.01617,-162.78617,G-09,62,62,2.8,0.9,0
57,31,1986,198602,56.67517,-162.79667,F-09,73,73,4.6,1.6,0
57,32,1986,198602,56.33683,-162.79667,E-09,82,82,4.3,1.8,1.091652764
57,33,1986,198602,56.015,-162.82267,D-09,82,82,4.7,1.9,1.299535026
57,34,1986,198602,55.667,-162.84683,C-09,53,53,4.8,3,0.821320476
57,35,1986,198602,55.34383,-163.98867,B-07,77,77,4.3,2.6,9.854651505
57,36,1986,198602,55.68183,-164.015,C-07,99,99,4.8,2,3.897313582
57,37,1986,198602,55.97883,-163.99817,D-07,95,95,4.7,1.6,2.41406584
57,38,1986,198602,56.33717,-163.977,E-07,90,90,4.5,1.1,0
57,39,1986,198602,56.656,-163.99833,F-07,79,79,4.3,1.3,0
57,40,1986,198602,56.99167,-163.98283,G-07,71,71,3.4,0.4,0
57,41,1986,198602,57.32033,-163.99033,H-07,66,66,2.2,0.4,0
57,42,1986,198602,57.657,-164.01067,I-07,55,55,3,1.3,0
57,43,1986,198602,57.9895,-163.98033,J-07,49,49,3.2,1.5,0
57,44,1986,198602,58.31817,-163.9945,K-07,44,44,3.8,2,0
57,45,1986,198602,58.64133,-163.95267,L-07,37,37,3.6,2.7,0
57,46,1986,198602,58.98783,-163.99133,M-07,27,27,5.1,3.9,0
57,47,1986,198602,59.32267,-164.0055,N-07,22,22,8.9,6.5,0
57,48,1986,198602,59.34,-165.31767,N-05,22,22,5.3,4.1,0
57,49,1986,198602,59.00567,-165.29133,M-05,29,29,3.6,3.2,0
57,50,1986,198602,58.67833,-165.31267,L-05,40,40,3.5,2.1,0
57,51,1986,198602,58.35133,-165.28583,K-05,48,48,3.6,1.8,0
57,52,1986,198602,58.02017,-165.2575,J-05,53,53,3.3,1.4,0
57,53,1986,198602,57.679,-165.25233,I-05,64,64,3.5,0.6,0
57,54,1986,198602,57.33683,-165.2335,H-05,70,70,3.2,0.3,0
57,55,1986,198602,57.01383,-165.22983,G-05,73,73,3.5,-0.1,0
57,56,1986,198602,56.671,-165.22233,F-05,79,79,4.4,NA,0
57,57,1986,198602,56.33467,-165.20233,E-05,91,91,5.6,NA,0
57,58,1986,198602,56.009,-165.19067,D-05,101,101,5.8,2.8,20.5434235
57,59,1986,198602,55.67467,-165.17817,C-05,112,112,6.2,3.8,23.46610513
57,60,1986,198602,55.341,-165.17317,B-05,113,113,5.8,4.3,56.94418439
57,61,1986,198602,55.01383,-165.1575,A-05,115,115,5.6,4.4,35.88919184
57,62,1986,198602,54.69967,-165.1305,Z-05,84,84,5.6,4.6,7.756091153
57,63,1986,198602,54.98583,-166.334,A-03,148,148,6.2,3.8,27.46186592
57,64,1986,198602,55.3105,-166.34417,B-03,137,137,6.5,3.6,25.95134634
57,65,1986,198602,55.6625,-166.39283,C-03,130,130,6.6,5.4,25.04527182
57,66,1986,198602,56.00117,-166.3845,D-03,128,128,6.5,3.6,39.7651762
57,67,1986,198602,56.32133,-166.409,E-03,110,110,6.2,2,12.36332902
57,68,1986,198602,56.64567,-166.41767,F-03,90,90,5.1,0.3,0
57,69,1986,198602,56.9845,-166.4585,G-03,77,77,4.2,0.3,0
57,70,1986,198602,57.32717,-166.48617,H-03,73,73,4.2,0.8,0
57,71,1986,198602,57.64933,-166.51167,I-03,70,70,4.1,0.7,0
57,72,1986,198602,57.65067,-167.72867,I-01,73,73,3.3,0.6,0
57,73,1986,198602,57.3455,-167.7415,H-01,77,77,4.6,0.1,0
57,74,1986,198602,57.0025,-167.7185,G-01,80,80,5.2,0.8,0
57,75,1986,198602,56.676,-167.6695,F-01,108,108,5.6,2,2.427121628
57,76,1986,198602,56.33367,-167.63067,E-01,134,134,6.2,3.8,39.58331444
57,77,1986,198602,55.997,-167.60467,D-01,139,139,6.3,3.7,55.10683153
57,78,1986,198602,55.68517,-167.57783,C-01,141,141,6.4,3.8,47.05822062
57,79,1986,198602,55.34617,-167.54783,B-01,154,154,6.2,3.8,26.21522588
57,80,1986,198602,56.8175,-168.6125,GF1918,101,101,6.2,1.7,5.125819651
57,81,1986,198602,56.987,-168.3505,G-18,84,84,6.3,2.4,0.217923378
57,82,1986,198602,57.16117,-168.6255,HG1918,79,79,6.1,1.6,0
57,83,1986,198602,57.3205,-168.3905,H-18,79,79,5.9,0.8,0
57,84,1986,198602,57.4925,-168.73783,IH1918,73,73,5.7,0.9,0
57,85,1986,198602,57.9915,-166.51133,J-03,64,64,4.1,0.9,0
57,86,1986,198602,58.3145,-166.56017,K-03,49,49,3.2,2.5,0
57,87,1986,198602,58.66983,-166.57667,L-03,44,44,3.9,2.5,0
57,88,1986,198602,58.98667,-166.57867,M-03,37,37,NA,NA,0
57,89,1986,198602,59.314,-166.606,N-03,29,29,4.9,4.3,0
57,90,1986,198602,59.6415,-166.62383,O-03,29,29,5.1,4.6,0
57,91,1986,198602,60.31767,-167.37833,Q-02,33,33,6.3,4.9,0
57,92,1986,198602,60.338,-167.94233,Q-01,33,33,5.1,3.9,0
57,93,1986,198602,60.02317,-167.9755,P-01,26,26,3.5,2.3,0
57,94,1986,198602,59.6815,-167.9435,O-01,37,37,3.2,2.3,0
57,95,1986,198602,59.35283,-167.91817,N-01,40,40,3,1.7,0
57,96,1986,198602,58.99717,-167.90867,M-01,42,42,4,2.5,0
57,97,1986,198602,58.68383,-167.86867,L-01,48,48,5.5,2.3,0
57,98,1986,198602,58.356,-167.84933,K-01,62,62,7.1,0.6,0
57,99,1986,198602,56.352,-168.87083,E-19,130,130,7.4,3.7,54.39408861
57,100,1986,198602,56.6625,-168.901,F-19,104,104,7.1,2.2,11.35513587
57,101,1986,198602,56.8275,-169.284,GF2019,84,84,7.1,2.2,15.52987543
57,102,1986,198602,57.00617,-168.94883,G-19,82,82,8,2.4,9.390779864
57,103,1986,198602,57.16517,-169.28967,HG2019,75,75,7.6,1.8,4.124694494
57,104,1986,198602,57.32067,-169.00467,H-19,73,73,6.7,1.6,0.671908057
57,105,1986,198602,57.48783,-169.33833,IH2019,73,73,6.4,0.8,0
57,106,1986,198602,57.64883,-169.06783,I-19,71,71,6.5,1.1,0.441931553
57,107,1986,198602,57.8235,-169.3665,JI2019,68,68,5.5,0.8,0
57,108,1986,198602,57.99917,-169.057,J-19,73,73,5.7,0.8,0
57,109,1986,198602,58.31017,-169.12033,K-19,71,71,5.3,0.3,0
57,110,1986,198602,58.64183,-169.14433,L-19,66,66,4.1,0.4,0
57,111,1986,198602,58.975,-169.1855,M-19,57,57,3.2,1.7,0
57,112,1986,198602,59.31533,-169.246,N-19,53,53,2.6,0.1,0
57,113,1986,198602,59.6505,-169.267,O-19,49,49,5.1,0,0
57,114,1986,198602,59.9915,-169.31167,P-19,48,48,5.3,1.2,0
57,115,1986,198602,60.32433,-169.30967,Q-19,46,46,5,1.2,0
57,116,1986,198602,60.34133,-170.60617,Q-21,64,64,6.5,-1.5,0
57,117,1986,198602,60.02483,-170.64517,P-21,68,68,6.2,-1.7,0
57,118,1986,198602,59.69483,-170.61867,O-21,70,70,5.5,-1.2,0
57,119,1986,198602,59.34567,-170.54083,N-21,71,71,5.2,-1.2,0
57,120,1986,198602,59.016,-170.485,M-21,73,73,5.1,-1.1,0
57,121,1986,198602,58.6845,-170.44467,L-21,77,77,5.1,-1.1,0
57,122,1986,198602,58.33733,-170.378,K-21,79,79,6,-0.1,0
57,123,1986,198602,58.0075,-170.33167,J-21,77,77,6,0.9,0
57,124,1986,198602,57.83767,-170.61583,JI2221,80,80,6.7,1.8,0
57,125,1986,198602,57.665,-170.28733,I-21,75,75,6.7,1.9,0
57,126,1986,198602,57.49883,-170.59683,IH2221,77,77,6.4,2.8,3.360965686
57,127,1986,198602,57.34633,-170.23917,H-21,57,57,6.9,3.3,0
57,128,1986,198602,57.1245,-170.50067,HG2221,60,60,7.1,3.6,0
57,129,1986,198602,56.997,-170.16967,G-21,73,73,7.2,3.1,2.705756757
57,130,1986,198602,56.851,-170.4715,GF2221,104,104,7.4,3.3,8.753048157
57,131,1986,198602,56.66983,-170.114,F-21,101,101,7.9,3.3,3.362491741
57,132,1986,198602,56.33483,-170.07433,E-21,113,113,7.9,3.3,10.8014331
57,133,1986,198602,56.67117,-171.34683,F-23,123,123,7.6,3.6,30.85777716
57,134,1986,198602,56.93567,-171.38833,G-23,115,115,8.5,NA,10.15819113
57,135,1986,198602,57.32817,-171.4635,H-23,104,104,8,3.1,1.844379749
57,136,1986,198602,57.66183,-171.5355,I-23,102,102,8.1,2.6,0.421574852
57,137,1986,198602,58.01733,-171.59467,J-23,101,101,8.2,2.1,1.768417896
57,138,1986,198602,58.31817,-171.65183,K-23,99,99,8.5,1.1,0
57,139,1986,198602,58.65817,-171.711,L-23,97,97,8.9,-0.1,0
57,140,1986,198602,58.98783,-171.77633,M-23,91,91,7.1,-0.6,0
57,141,1986,198602,59.3265,-171.82783,N-23,84,84,6.8,-1.1,0
57,142,1986,198602,59.65733,-171.8985,O-23,86,86,7.3,-1.1,0
57,143,1986,198602,59.82817,-172.23017,PO2423,79,79,7.4,-1.2,0
57,144,1986,198602,59.98533,-172.0095,P-23,70,70,7.5,-1.2,0
57,145,1986,198602,60.14767,-172.28517,QP2423,60,60,7,1.1,0
57,146,1986,198602,60.3375,-172.056,Q-23,62,62,6.1,-1.5,0
57,147,1986,198602,60.6635,-172.11567,R-23,64,64,7.8,-1.5,0
57,148,1986,198602,60.98417,-172.1555,S-23,68,68,8.1,-1.6,0
57,149,1986,198602,61.0065,-173.48817,S-25,79,79,7.8,-1.2,0
57,150,1986,198602,60.67333,-173.4725,R-25,70,70,7.6,-0.6,0
57,153,1986,198602,60.32567,-173.3495,Q-25,64,64,7.6,-0.6,0
57,155,1986,198602,60.11717,-173.74083,QP2625,91,91,6.9,-0.7,0
57,156,1986,198602,60.00917,-173.3105,P-25,77,77,7.1,-0.9,0
57,157,1986,198602,59.84183,-173.56717,PO2625,99,99,7.3,-0.4,0
57,158,1986,198602,59.67233,-173.22983,O-25,99,99,7.4,-0.4,0
57,159,1986,198602,59.50567,-173.501,ON2625,108,108,7.4,0.8,0
57,160,1986,198602,59.34833,-173.1625,N-25,104,104,7.1,0.1,0
57,161,1986,198602,58.9915,-173.045,M-25,112,112,7.7,0.9,0
57,162,1986,198602,58.692,-172.98983,L-25,115,115,7.9,2,2.710124048
57,163,1986,198602,58.66417,-173.59533,L-26,130,130,8.2,2.8,12.97693143
57,164,1986,198602,58.99433,-173.7145,M-26,123,123,8.4,1.9,2.323517149
57,165,1986,198602,59.31717,-173.7965,N-26,115,115,8.2,1.1,0
57,166,1986,198602,59.66883,-173.87383,O-26,108,108,6.9,0.3,0
57,167,1986,198602,59.8345,-174.22917,PO2726,110,110,7.2,0.1,0
57,168,1986,198602,59.99667,-173.95483,P-26,101,101,6.5,-0.4,0
57,169,1986,198602,60.17367,-174.33933,QP2726,104,104,7.1,-0.2,0
57,170,1986,198602,60.326,-174.08767,Q-26,95,95,6.6,-0.6,0
57,171,1986,198602,60.6445,-174.10317,R-26,91,91,6.2,-0.6,0
57,172,1986,198602,59.33117,-174.4395,N-27,124,124,7.8,1.1,0.422457664
57,173,1986,198602,58.99967,-174.38133,M-27,132,132,8.2,2.3,8.156335622
57,174,1986,198602,58.67267,-174.2855,L-27,163,163,8.4,2.9,51.01499973
57,175,1986,198602,58.33267,-174.3105,K-27,179,179,8.4,3.1,13.57423478
57,176,1986,198602,56.64067,-171.9475,F-24,132,132,7.5,4.1,6.20594034
57,177,1986,198602,56.64233,-172.50083,F-25,161,161,8.2,3.7,23.71356594
57,178,1986,198602,56.97717,-172.65317,G-25,126,126,7.8,4.1,44.90721451
57,179,1986,198602,56.9995,-173.2465,G-26,144,144,7.8,3.5,22.57040426
57,180,1986,198602,57.32467,-173.33167,H-26,124,124,8.2,3.5,21.03333943
57,181,1986,198602,57.34283,-172.78217,H-25,121,121,8.3,3.5,18.643981
57,182,1986,198602,57.663,-172.712,I-25,121,121,8,3,20.13318873
57,183,1986,198602,57.6725,-173.382,I-26,150,150,7.9,3,63.26456853
57,184,1986,198602,57.9715,-173.48383,J-26,121,121,8.3,3.2,31.39972634
57,185,1986,198602,58.002,-172.908,J-25,112,112,8.3,2.9,14.28034031
57,186,1986,198602,58.33183,-172.91667,K-25,113,113,8.1,2,1.777251185
57,187,1986,198602,58.33667,-173.527,K-26,119,119,8.2,2.6,34.94831273
57,188,1986,198602,58.6655,-174.87433,L-28,230,230,8.4,2.7,53.51451423
57,189,1986,198602,58.985,-174.99817,M-28,134,134,8.3,1.2,21.3350138
57,190,1986,198602,59.32133,-175.102,N-28,137,137,7.3,0.9,1.235849625
57,191,1986,198602,59.64767,-175.107,O-28,130,130,6.9,1.2,1.417139222
57,192,1986,198602,59.66783,-174.49433,O-27,121,121,7.1,0.9,0
57,193,1986,198602,59.9815,-174.587,P-27,112,112,6.9,0.2,0
57,194,1986,198602,60.30817,-174.70533,Q-27,106,106,6.5,-0.4,0
57,195,1986,198602,60.67167,-174.82333,R-27,101,101,6.6,-0.4,0
57,196,1986,198602,60.99233,-174.21067,S-26,88,88,6.3,-1.4,0
57,197,1986,198602,60.66767,-175.4335,R-28,112,112,6.9,0.3,0
57,198,1986,198602,60.66017,-176.13383,R-29,123,123,6.6,0.8,0.215544342
57,199,1986,198602,60.33733,-176.047,Q-29,126,126,6.7,0.8,0
57,200,1986,198602,60.3305,-175.39583,Q-28,115,115,6.8,0.4,0
57,201,1986,198602,60.01583,-175.27867,P-28,121,121,7.1,1.3,0
57,202,1986,198602,60.00133,-175.9075,P-29,134,134,7,1.4,0.868994855
57,203,1986,198602,59.67267,-175.85883,O-29,143,143,7.5,2,4.830579906
57,204,1986,198602,59.34317,-175.74583,N-29,141,141,7.9,2.2,3.744465267
57,205,1986,198602,59.0125,-175.735,M-29,137,137,8.1,2.4,22.24652894
57,206,1986,198602,58.66617,-175.55583,L-29,139,139,8,2.3,12.80296741
57,207,1986,198602,58.673,-176.141,L-30,143,143,8.4,2.9,20.73495873
57,208,1986,198602,58.976,-176.29933,M-30,139,139,8.6,2.9,15.36564745
57,209,1986,198602,59.32067,-176.37067,N-30,139,139,7.9,2.4,14.1464828
57,210,1986,198602,59.64767,-176.53283,O-30,139,139,7.5,1.9,8.084043876
57,211,1986,198602,59.97783,-176.70633,P-30,146,146,7.9,1.4,0
57,212,1986,198602,60.33417,-176.70767,Q-30,141,141,6.9,1.3,0.638753739
57,213,1986,198602,60.64367,-176.79233,R-30,135,135,7.1,1.8,0.417364491
57,214,1986,198602,60.665,-177.52283,R-31,154,154,7,1.6,3.23874183
57,215,1986,198602,60.67033,-178.1545,R-32,165,165,7.8,2.3,5.832396748
57,216,1986,198602,60.33683,-177.40217,Q-31,150,150,7.8,1.8,2.736623175
57,217,1986,198602,60.0275,-177.2325,P-31,141,141,7.7,1.6,1.878140211
57,218,1986,198602,60.00167,-177.89333,P-32,146,146,7.9,1.9,1.884912006
57,219,1986,198602,59.6695,-177.1485,O-31,183,183,7.4,2.7,58.79598648
57,220,1986,198602,59.33,-177.065,N-31,155,155,7.5,2.5,16.52574273
57,221,1986,198602,59.02983,-176.97717,M-31,144,144,7.8,2.9,6.625119191
57,222,1986,198602,58.67567,-176.84533,L-31,141,141,7.5,2.4,1.303492282
60,1,1985,198501,58.32483,-167.18383,K-02,49,49,5,NA,0
60,2,1985,198501,58.66383,-167.19533,L-02,42,42,4.6,NA,0
60,3,1985,198501,58.97817,-167.24567,M-02,37,37,4,NA,0
60,4,1985,198501,59.3205,-167.26817,N-02,29,29,4.8,NA,0
60,5,1985,198501,59.6715,-167.257,O-02,29,29,3.1,NA,0
60,6,1985,198501,60.3285,-167.30117,Q-02,27,27,4.4,3.8,0
60,7,1985,198501,60.35383,-168.68733,Q-18,35,35,2.1,1.6,0
60,8,1985,198501,60.01233,-168.67867,P-18,37,37,3.2,2.1,0
60,9,1985,198501,59.68933,-168.63833,O-18,38,38,2,1.3,0
60,10,1985,198501,59.33333,-168.574,N-18,40,40,3,2.5,0
60,11,1985,198501,59.01233,-168.53533,M-18,46,46,3.1,2.4,0
60,12,1985,198501,58.673,-168.50283,L-18,53,53,4.9,1.4,0
60,13,1985,198501,58.33233,-168.49267,K-18,64,64,5.2,0.2,0
60,14,1985,198501,58.32917,-169.73117,K-20,68,68,5.4,0.8,0
60,15,1985,198501,58.656,-169.78717,L-20,66,66,5.2,-0.1,0
60,16,1985,198501,58.99233,-169.83983,M-20,62,62,5.1,-0.1,0
60,17,1985,198501,59.32233,-169.8775,N-20,59,59,5,0.3,0
60,18,1985,198501,59.67767,-169.92983,O-20,55,55,5.1,0.5,0
60,19,1985,198501,59.99833,-169.96133,P-20,53,53,5.2,-1.2,0
60,20,1985,198501,60.3275,-170.04067,Q-20,51,51,5.2,-1.2,0
60,21,1985,198501,60.9905,-171.4695,S-22,59,59,4.7,-1.6,0
60,22,1985,198501,60.6715,-171.4415,R-22,62,62,5.4,-1.4,0
60,23,1985,198501,60.3325,-171.36717,Q-22,66,66,4.1,-1.4,0
60,24,1985,198501,60.0055,-171.306,P-22,70,70,4.9,-1.3,0
60,25,1985,198501,59.6775,-171.25133,O-22,71,71,5.2,-1.3,0
60,26,1985,198501,59.34283,-171.18483,N-22,75,75,5.5,-1.2,0
60,27,1985,198501,58.98783,-171.13683,M-22,77,77,6.1,-1.2,0
60,28,1985,198501,58.66867,-171.0785,L-22,82,82,6.1,-0.1,0
60,29,1985,198501,58.33933,-171.02717,K-22,82,82,6.3,0,0
60,30,1985,198501,58.33433,-172.29,K-24,102,102,7.1,2.2,1.073329092
60,31,1985,198501,58.67167,-172.37367,L-24,101,101,7,2,0.444097851
60,32,1985,198501,59.006,-172.446,M-24,99,99,7,1.5,0
60,33,1985,198501,59.34117,-172.51033,N-24,88,88,6.3,0.2,0
60,34,1985,198501,59.49667,-172.872,ON2524,93,93,6,0.6,0
60,35,1985,198501,59.66367,-172.57917,O-24,84,84,5.9,-0.7,0
60,36,1985,198501,59.8405,-172.93033,PO2524,80,80,5.3,-1.2,0
60,37,1985,198501,59.9925,-172.64783,P-24,64,64,5.5,-1.2,0
60,38,1985,198501,60.1755,-173.0305,QP2524,59,59,4.5,0.3,0
60,39,1985,198501,60.99267,-172.82617,S-24,66,66,5.1,-1.3,0
60,40,1985,198501,60.99783,-174.18067,S-26,82,82,5.3,-0.2,0
60,41,1985,198501,60.67767,-174.15067,R-26,86,86,5.8,-0.3,0
60,42,1985,198501,60.33767,-174.0835,Q-26,90,90,6.3,0.6,0
60,43,1985,198501,60.16933,-174.35467,QP2726,99,99,6.9,0.6,0
60,44,1985,198501,60.003,-173.9615,P-26,97,97,6.3,1,0
60,45,1985,198501,59.83283,-174.246,PO2726,106,106,6.5,NA,0
60,46,1985,198501,59.66883,-173.886,O-26,104,104,6.6,1,0
60,47,1985,198501,59.33867,-173.8165,N-26,110,110,6.7,1.6,0
60,48,1985,198501,59.003,-173.73133,M-26,117,117,7.1,2.1,3.223735773
60,49,1985,198501,58.67217,-173.64633,L-26,126,126,7.6,2.7,1.389850202
60,50,1985,198501,58.33217,-173.56867,K-26,115,115,7.4,2.3,10.52382005
60,51,1985,198501,58.67033,-174.91433,L-28,201,201,6.9,2.8,60.57727497
60,52,1985,198501,58.99533,-175.014,M-28,130,130,7.2,2.2,17.95127808
60,53,1985,198501,59.32933,-175.11983,N-28,132,132,7.4,2,7.391604071
60,54,1985,198501,59.63617,-175.18583,O-28,126,126,7.6,2,1.500281678
60,55,1985,198501,59.99833,-175.275,P-28,117,117,7,1.5,0
60,56,1985,198501,60.32933,-175.39667,Q-28,112,112,7,1.2,0
60,57,1985,198501,60.665,-175.45833,R-28,106,106,6.9,0.9,0
60,58,1985,198501,60.66833,-176.20733,R-29,117,117,7.1,1.1,0
60,59,1985,198501,60.32817,-176.04267,Q-29,121,121,7.6,1.5,0
60,60,1985,198501,60.00167,-175.94517,P-29,130,130,7.8,1.6,0
60,61,1985,198501,59.6675,-175.8825,O-29,137,137,7.5,1.9,1.261427482
60,62,1985,198501,59.33367,-175.76483,N-29,137,137,7.8,1.2,0.401555143
60,63,1985,198501,58.995,-175.75183,M-29,132,132,8.3,1.7,6.336337119
60,64,1985,198501,58.65917,-175.56983,L-29,134,134,8,2.3,27.07179372
60,65,1985,198501,58.66617,-176.199,L-30,137,137,8.5,2,8.769600056
60,66,1985,198501,59.004,-176.3635,M-30,137,137,8.1,1.7,3.404028191
60,67,1985,198501,59.32167,-176.39833,N-30,135,135,7.7,1.2,3.709000095
60,68,1985,198501,59.66167,-176.54367,O-30,135,135,7.9,1.1,0
60,69,1985,198501,59.99833,-176.73283,P-30,141,141,8,0.8,0
60,70,1985,198501,60.32833,-176.73033,Q-30,135,135,8.1,1,0
60,71,1985,198501,60.66417,-176.8045,R-30,128,128,7.5,1.1,0
60,72,1985,198501,60.66417,-177.52483,R-31,146,146,7.5,0.9,0
60,73,1985,198501,60.66567,-178.19617,R-32,161,161,7.4,2.1,3.481331842
60,74,1985,198501,60.33033,-177.37767,Q-31,148,148,7.7,1.1,0.579714312
60,75,1985,198501,59.9975,-177.231,P-31,137,137,7.9,0.5,0.40407273
60,76,1985,198501,59.99367,-177.89283,P-32,141,141,7.5,1,0
60,77,1985,198501,59.66567,-177.16717,O-31,168,168,7.6,2,16.15935489
60,78,1985,198501,59.32717,-177.08567,N-31,148,148,8.4,2.5,11.40856064
60,79,1985,198501,59.00183,-176.97517,M-31,135,135,8.4,2,5.935548944
60,80,1985,198501,58.99617,-177.621,M-32,135,135,8.3,2.4,5.527761154
60,81,1985,198501,58.66017,-176.85017,L-31,134,134,8.3,2.2,5.002274948
60,82,1985,198501,55.993,-165.78533,D-04,104,104,9.7,4.1,30.0284723
60,83,1985,198501,56.33167,-165.798,E-04,91,91,9.7,2.9,10.53724445
60,85,1985,198501,56.678,-165.82983,F-04,77,77,9,1.2,0.827550497
60,86,1985,198501,56.98617,-165.82517,G-04,71,71,8.5,2,0
60,87,1985,198501,57.3275,-165.86867,H-04,66,66,8.3,1.2,0.657498781
60,88,1985,198501,57.6605,-165.8935,I-04,62,62,7.8,1.4,0
60,89,1985,198501,57.99733,-165.903,J-04,53,53,6.4,3,0
60,90,1985,198501,57.995,-167.16133,J-02,62,62,7.3,0.7,0
60,92,1985,198501,57.54517,-167.14417,I-02,68,68,7.8,0.6,0
60,93,1985,198501,57.34117,-167.1265,H-02,68,68,8.3,1.2,0
60,94,1985,198501,57.007,-167.08417,G-02,71,71,8.8,1.1,1.040760663
60,95,1985,198501,56.664,-167.06883,F-02,93,93,9.2,2.8,19.08030267
60,96,1985,198501,56.33033,-167.03417,E-02,113,113,9,3.5,7.443267416
60,97,1985,198501,56.00783,-167.006,D-02,134,134,8.6,3.7,26.74276661
60,98,1985,198501,55.675,-166.997,C-02,134,134,8.8,4,16.1637034
60,99,1985,198501,55.33983,-166.96983,B-02,139,139,9.1,3.8,12.38067799
60,100,1985,198501,55.01617,-166.93867,A-02,157,157,8.3,4,12.15213722
60,101,1985,198501,55.35033,-167.5555,B-01,148,148,8.8,3.8,9.438390852
60,102,1985,198501,55.6605,-167.58467,C-01,134,134,9.2,3.8,14.43640009
60,103,1985,198501,55.67,-168.17267,C-18,134,134,7.7,3.9,10.84150138
60,107,1985,198501,56.66167,-168.225,F-18,106,106,9,2.8,30.27853198
60,108,1985,198501,56.82817,-168.60783,GF1918,95,95,NA,NA,34.45525446
60,109,1985,198501,56.99333,-168.33517,G-18,80,80,9,1.7,12.66061962
60,110,1985,198501,57.163,-168.62617,HG1918,75,75,8.8,2.5,7.064629919
60,111,1985,198501,57.32983,-168.373,H-18,73,73,8.8,2,0.601774899
60,112,1985,198501,57.50117,-168.751,IH1918,70,70,8.8,2.2,0
60,113,1985,198501,57.6625,-168.411,I-18,70,70,8.5,1.2,0
60,114,1985,198501,57.8285,-168.73467,JI1918,70,70,8.6,1,0
60,115,1985,198501,57.9985,-168.44933,J-18,68,68,8.5,0.7,0
60,116,1985,198501,58.00683,-169.70117,J-20,68,68,8.8,1.3,1.445303322
60,117,1985,198501,57.8305,-169.97533,JI2120,71,71,8.8,1.8,0.640551756
60,118,1985,198501,57.16517,-169.90983,HG2120,48,48,NA,NA,0
60,119,1985,198501,57.32833,-169.61417,H-20,60,60,8.3,2.3,0
60,120,1985,198501,57.49383,-169.99267,IH2120,66,66,8,3.2,2.167498661
60,121,1985,198501,57.665,-169.60283,I-20,68,68,8.2,2,2.364336723
60,122,1985,198501,57.01033,-169.56817,G-20,60,60,7,3.1,15.57575503
60,123,1985,198501,56.84067,-169.8905,GF2120,71,71,6.7,4.4,21.89871107
60,124,1985,198501,56.70533,-169.51283,F-20,75,75,6.8,3.8,32.21744028
60,125,1985,198501,56.36883,-169.44967,E-20,132,132,8,3.7,33.46018903
60,126,1985,198501,56.337,-170.06883,E-21,108,108,6,3.8,17.66431607
60,127,1985,198501,56.67233,-170.11817,F-21,95,95,7.6,3.8,27.6121479
60,128,1985,198501,56.83333,-170.48833,GF2221,101,101,7.6,3.7,33.65136284
60,129,1985,198501,56.341,-170.68867,E-22,121,121,7.8,3.8,83.34031612
60,130,1985,198501,56.66033,-170.7425,F-22,112,112,7.3,3.8,29.73365104
60,131,1985,198501,56.989,-170.78683,G-22,93,93,7.5,3.4,30.40128589
60,132,1985,198501,56.96967,-170.14517,G-21,73,73,6.9,3.9,16.06233968
60,133,1985,198501,57.1015,-170.44483,HG2221,48,48,7.1,5.7,0
60,134,1985,198501,57.32633,-170.86867,H-22,82,82,8.5,3.6,1.906768754
60,135,1985,198501,57.6535,-170.89833,I-22,82,82,8.3,3,9.176963739
60,136,1985,198501,57.99233,-170.96667,J-22,84,84,8.8,2.8,6.442723822
60,137,1985,198501,58.00233,-171.59083,J-23,97,97,9.3,2.6,2.644283929
